employee_id,age,gender,years_at_company,job_role,monthly_income,work_life_balance,job_satisfaction,performance_rating,number_of_promotions,overtime,distance_from_home,education_level,marital_status,number_of_dependents,job_level,company_size,remote_work,leadership_opportunities,innovation_opportunities,company_reputation,employee_recognition,attrition
23337,27,Female,7,Healthcare,8042,Excellent,Very High,High,2,No,55,Bachelor’s Degree,Single,1,Senior,Small,No,No,No,Poor,Medium,0
29745,47,Male,1,Education,5699,Good,High,Average,1,Yes,25,Master’s Degree,Married,1,Entry,Medium,No,No,Yes,Good,Medium,0
8086,51,Female,3,Healthcare,8567,Excellent,Medium,Average,0,Yes,17,High School,Single,3,Entry,Small,No,No,No,Excellent,High,0
54038,28,Female,4,Healthcare,7598,Poor,Medium,Below Average,0,No,15,Master’s Degree,Single,0,Entry,Small,No,No,No,Excellent,Medium,0
24294,50,Male,19,Education,4216,Poor,Low,Below Average,2,No,34,PhD,Married,0,Entry,Medium,No,No,No,Poor,Medium,0
47500,28,Female,10,Healthcare,7189,Good,High,High,2,Yes,10,Master’s Degree,Divorced,2,Senior,Small,No,No,No,Fair,High,0
8876,56,Male,1,Healthcare,7726,Good,High,Average,0,No,49,High School,Single,1,Mid,Large,Yes,No,No,Good,Medium,1
26442,39,Male,11,Technology,7917,Good,High,Average,0,Yes,17,Bachelor’s Degree,Divorced,2,Mid,Small,Yes,No,Yes,Good,High,1
46359,59,Male,14,Media,4894,Fair,High,Average,0,Yes,10,Associate Degree,Married,0,Entry,Large,No,No,No,Excellent,Medium,1
59399,33,Male,6,Healthcare,7764,Fair,High,High,2,No,94,Bachelor’s Degree,Single,0,Entry,Medium,No,No,No,Good,Medium,0
67304,24,Female,2,Technology,9874,Poor,High,Average,0,No,77,Associate Degree,Married,5,Entry,Small,No,No,No,Good,Medium,0
42523,28,Male,7,Healthcare,6545,Good,High,Average,2,Yes,72,Associate Degree,Married,1,Mid,Small,No,No,No,Good,High,1
12374,50,Female,29,Education,4876,Excellent,High,Average,2,No,91,Bachelor’s Degree,Married,0,Mid,Medium,No,No,Yes,Poor,Low,1
39643,40,Male,9,Healthcare,8833,Excellent,Very High,High,0,Yes,86,Master’s Degree,Divorced,0,Mid,Medium,No,No,No,Fair,Low,1
46470,29,Male,11,Education,4058,Good,High,Low,0,Yes,43,Associate Degree,Single,1,Senior,Large,No,No,No,Poor,Medium,0
51075,51,Female,23,Finance,10631,Fair,Low,Average,1,No,57,Associate Degree,Married,1,Mid,Medium,Yes,No,No,Fair,Low,1
30622,51,Female,5,Finance,11619,Poor,Low,Average,1,No,35,Bachelor’s Degree,Married,2,Entry,Medium,No,No,No,Fair,High,1
34794,39,Female,21,Education,4160,Fair,High,Below Average,0,Yes,84,Bachelor’s Degree,Single,0,Entry,Medium,Yes,No,Yes,Fair,High,0
26148,36,Male,16,Technology,11036,Fair,Low,Average,2,No,30,High School,Single,1,Mid,Small,Yes,No,No,Fair,Low,0
71614,46,Female,25,Media,5838,Good,Medium,High,0,No,31,Master’s Degree,Single,1,Entry,Large,No,No,No,Fair,Medium,0
47320,55,Female,15,Technology,8487,Fair,High,Average,0,No,38,Associate Degree,Married,1,Mid,Small,Yes,No,No,Good,Low,1
73621,58,Male,10,Healthcare,8244,Excellent,Medium,Average,0,Yes,82,Associate Degree,Divorced,4,Entry,Small,No,No,No,Poor,Medium,1
4277,36,Female,11,Finance,8481,Good,Low,Average,1,No,57,Bachelor’s Degree,Married,0,Senior,Large,No,No,No,Poor,Low,1
44305,59,Female,11,Technology,11478,Good,High,High,3,Yes,4,Bachelor’s Degree,Married,1,Entry,Medium,No,No,No,Fair,High,0
3909,57,Male,6,Finance,11257,Fair,Very High,Below Average,2,No,83,High School,Single,6,Entry,Medium,No,No,Yes,Good,High,0
38575,28,Male,9,Finance,9159,Good,High,Average,0,No,74,Associate Degree,Married,3,Mid,Medium,No,No,No,Good,Medium,1
18274,59,Male,40,Healthcare,8413,Poor,High,High,2,No,3,Associate Degree,Married,0,Mid,Small,No,No,No,Fair,Very High,1
74094,46,Male,21,Technology,8418,Fair,Low,High,3,Yes,87,Bachelor’s Degree,Married,4,Entry,Small,No,No,No,Excellent,High,1
63692,45,Female,21,Technology,5854,Excellent,Very High,Below Average,1,No,93,Associate Degree,Divorced,1,Senior,Large,Yes,No,No,Poor,Low,1
18497,57,Female,6,Healthcare,9811,Excellent,Very High,Average,0,No,56,Associate Degree,Single,0,Entry,Medium,No,No,No,Fair,Low,0
54162,49,Female,13,Media,5820,Fair,Low,Average,0,Yes,35,Associate Degree,Married,1,Mid,Small,No,No,Yes,Poor,Low,1
33511,50,Male,21,Healthcare,8532,Good,Very High,Below Average,0,No,53,High School,Divorced,0,Mid,Large,No,No,No,Poor,High,1
62802,52,Female,31,Finance,7137,Good,High,Average,4,No,50,Associate Degree,Married,3,Entry,Medium,No,No,No,Good,Medium,1
29924,46,Male,22,Education,5748,Good,High,Average,2,No,56,Bachelor’s Degree,Married,2,Senior,Medium,Yes,No,No,Good,Very High,1
9240,22,Male,1,Finance,7587,Fair,Medium,Average,0,No,18,Bachelor’s Degree,Divorced,1,Mid,Medium,Yes,No,No,Good,Low,1
14565,33,Male,6,Technology,7191,Good,Very High,Average,1,Yes,48,Bachelor’s Degree,Married,1,Senior,Large,No,Yes,No,Good,Medium,1
19446,40,Male,12,Education,3898,Good,Very High,Average,0,Yes,40,PhD,Single,0,Entry,Large,Yes,No,No,Good,Low,0
21325,47,Female,24,Finance,7360,Poor,Very High,Average,2,Yes,1,High School,Divorced,2,Mid,Small,No,No,No,Good,Medium,0
10240,29,Male,1,Media,6363,Fair,Very High,High,2,No,72,High School,Married,0,Mid,Small,No,No,Yes,Good,Low,1
60403,59,Male,9,Media,5703,Good,Very High,Below Average,1,Yes,46,High School,Divorced,3,Entry,Medium,No,No,No,Poor,High,0
6925,42,Male,5,Technology,10704,Poor,High,High,0,No,51,High School,Divorced,1,Mid,Small,No,No,No,Poor,Medium,0
66748,38,Male,5,Education,5451,Good,Medium,Average,1,No,67,Master’s Degree,Single,2,Senior,Small,No,No,No,Poor,Medium,1
1198,56,Male,33,Technology,9658,Good,High,Average,2,No,7,Associate Degree,Married,1,Entry,Small,No,No,No,Good,Medium,1
11879,54,Female,32,Media,6086,Fair,High,Average,0,No,47,High School,Single,0,Entry,Medium,Yes,No,No,Good,Medium,0
68923,43,Male,20,Education,3968,Good,High,Below Average,2,No,94,Master’s Degree,Divorced,1,Mid,Large,No,No,No,Good,Medium,1
50053,48,Female,15,Technology,11988,Excellent,Very High,Average,2,No,10,Master’s Degree,Single,0,Entry,Small,No,No,No,Good,High,0
42109,33,Male,6,Media,5804,Excellent,Low,High,0,No,57,Associate Degree,Married,1,Entry,Medium,No,No,No,Poor,Medium,0
58386,22,Male,4,Education,4074,Fair,High,Low,4,Yes,41,High School,Married,0,Entry,Small,No,No,No,Poor,Low,0
18368,45,Male,7,Finance,6378,Poor,Very High,High,2,No,61,Master’s Degree,Single,2,Entry,Large,No,No,No,Fair,High,0
47980,57,Male,39,Education,4802,Fair,High,Low,0,Yes,56,Bachelor’s Degree,Divorced,1,Senior,Medium,No,No,No,Good,Very High,1
15227,53,Male,30,Healthcare,9439,Good,Low,Average,1,No,82,Master’s Degree,Married,4,Entry,Medium,No,No,No,Fair,Low,1
68567,52,Male,33,Healthcare,7362,Fair,Medium,Below Average,1,No,12,Bachelor’s Degree,Divorced,0,Entry,Medium,No,No,No,Good,Medium,0
68692,57,Female,13,Technology,9151,Fair,Very High,Average,1,Yes,1,Bachelor’s Degree,Married,0,Senior,Medium,No,No,No,Good,High,1
3708,30,Male,6,Education,4714,Fair,Medium,Average,2,Yes,76,Bachelor’s Degree,Divorced,2,Entry,Large,No,No,No,Good,Low,0
32106,47,Male,27,Healthcare,10237,Excellent,Very High,Below Average,1,No,75,Bachelor’s Degree,Married,3,Senior,Medium,No,No,No,Poor,Low,1
22412,59,Male,27,Media,6155,Good,High,Average,1,No,58,High School,Married,0,Mid,Medium,No,No,No,Good,Low,1
31716,44,Female,21,Finance,10937,Fair,Very High,Average,1,Yes,24,Bachelor’s Degree,Single,3,Senior,Medium,No,No,Yes,Fair,Medium,0
63301,56,Male,36,Healthcare,7895,Excellent,Very High,High,1,No,99,Master’s Degree,Married,0,Entry,Small,No,No,No,Fair,Medium,0
46671,38,Female,4,Finance,6661,Good,High,High,0,Yes,2,Master’s Degree,Married,0,Entry,Small,Yes,No,Yes,Good,Medium,1
52286,24,Male,3,Healthcare,9258,Excellent,Medium,Average,0,No,37,Master’s Degree,Divorced,0,Entry,Medium,No,No,No,Good,High,1
1819,37,Female,16,Education,4244,Poor,Very High,High,0,No,85,Bachelor’s Degree,Married,3,Entry,Small,No,No,No,Poor,Low,0
16343,22,Female,2,Media,6288,Fair,Very High,Average,1,No,23,Master’s Degree,Married,3,Mid,Large,No,No,No,Fair,Low,1
54901,21,Male,1,Technology,7239,Good,Medium,Average,0,Yes,3,PhD,Divorced,0,Entry,Small,No,No,No,Excellent,Low,0
36316,42,Male,24,Finance,6264,Good,High,High,1,Yes,9,Associate Degree,Married,2,Entry,Medium,No,No,No,Good,Very High,1
10830,58,Female,21,Healthcare,10288,Fair,Medium,Average,1,No,80,Bachelor’s Degree,Married,0,Mid,Small,No,No,No,Good,High,1
5027,49,Female,6,Technology,6012,Poor,Medium,Average,0,No,98,Associate Degree,Married,1,Mid,Medium,No,No,No,Poor,Low,0
44887,38,Female,15,Healthcare,8262,Good,Low,Low,0,Yes,56,Associate Degree,Single,0,Mid,Small,No,No,No,Excellent,Low,0
65932,40,Male,13,Technology,9144,Poor,Low,Average,0,Yes,62,High School,Married,1,Senior,Small,No,No,No,Good,Medium,1
68437,30,Female,10,Media,6447,Fair,High,Average,0,No,92,Associate Degree,Divorced,1,Mid,Medium,No,No,Yes,Fair,Medium,0
7221,44,Male,1,Healthcare,7247,Good,Low,Average,1,No,54,Master’s Degree,Single,4,Mid,Large,No,No,No,Poor,Low,0
37879,58,Male,2,Technology,8722,Good,Low,High,2,No,4,Bachelor’s Degree,Married,1,Mid,Medium,Yes,Yes,No,Good,Very High,1
49697,50,Male,17,Education,3391,Fair,Medium,Below Average,0,No,41,High School,Married,1,Mid,Medium,No,No,No,Good,Low,1
12466,52,Male,20,Media,6930,Good,Medium,Below Average,1,Yes,15,Associate Degree,Married,0,Senior,Small,No,No,Yes,Fair,Medium,1
31744,22,Female,1,Technology,11697,Fair,Very High,Low,3,No,37,High School,Divorced,0,Mid,Small,No,No,No,Fair,High,0
30027,30,Male,4,Media,6298,Good,Low,Average,2,Yes,99,Associate Degree,Married,3,Entry,Medium,No,No,No,Good,Low,0
73352,25,Female,6,Technology,8524,Fair,High,Average,1,No,33,Bachelor’s Degree,Single,4,Senior,Small,No,No,Yes,Excellent,High,1
13297,33,Female,4,Technology,10919,Excellent,High,Average,0,No,39,Associate Degree,Married,2,Mid,Small,No,No,Yes,Fair,Low,0
19928,33,Male,5,Healthcare,8594,Excellent,High,Average,0,No,88,Master’s Degree,Single,4,Entry,Medium,Yes,No,No,Good,Low,1
69673,32,Female,11,Healthcare,6809,Good,High,Average,1,Yes,93,Master’s Degree,Married,5,Entry,Small,No,No,No,Fair,Low,1
5689,38,Male,14,Finance,9698,Fair,High,High,2,No,44,Bachelor’s Degree,Single,1,Entry,Large,No,Yes,No,Good,Low,0
72441,46,Male,15,Education,4191,Good,Low,Average,0,Yes,68,Bachelor’s Degree,Married,1,Mid,Small,No,No,No,Fair,Low,1
29973,54,Female,24,Healthcare,6294,Fair,Low,Average,2,No,21,Associate Degree,Married,0,Entry,Small,Yes,No,No,Poor,Low,1
58486,28,Female,3,Media,6564,Fair,High,High,2,No,96,Associate Degree,Single,3,Mid,Small,Yes,No,No,Good,Low,1
16667,46,Female,1,Healthcare,7201,Good,Medium,High,2,Yes,7,Bachelor’s Degree,Divorced,1,Entry,Small,Yes,No,No,Poor,Medium,1
29854,28,Male,6,Technology,8949,Fair,High,High,3,No,75,Bachelor’s Degree,Single,5,Entry,Medium,No,No,Yes,Excellent,Low,0
5489,55,Female,13,Education,5057,Poor,Medium,Average,3,No,77,Master’s Degree,Divorced,0,Mid,Medium,Yes,No,No,Fair,High,1
14005,49,Male,22,Media,6204,Poor,High,Average,0,No,65,Bachelor’s Degree,Divorced,2,Senior,Medium,No,No,No,Poor,Low,1
26343,31,Female,2,Education,3169,Fair,High,Average,1,Yes,92,Associate Degree,Single,2,Senior,Medium,No,No,No,Excellent,High,1
72240,23,Male,2,Technology,12632,Excellent,Low,Average,0,Yes,11,Bachelor’s Degree,Single,2,Mid,Medium,No,No,No,Good,High,0
60606,35,Female,6,Education,4424,Good,High,Average,1,No,95,Master’s Degree,Married,0,Senior,Large,Yes,Yes,No,Good,Medium,1
17776,28,Female,1,Technology,11915,Poor,High,Average,2,No,19,Master’s Degree,Married,0,Entry,Large,No,No,No,Fair,High,0
18759,32,Female,12,Education,6335,Good,High,High,0,Yes,20,Bachelor’s Degree,Married,0,Mid,Large,No,No,No,Good,High,1
31033,40,Male,3,Media,5758,Good,Very High,Average,3,Yes,38,Associate Degree,Single,0,Entry,Large,Yes,No,No,Poor,Low,0
48702,46,Female,1,Technology,9002,Excellent,High,Below Average,1,Yes,19,Associate Degree,Single,1,Entry,Large,No,No,No,Poor,Medium,0
17632,29,Female,6,Technology,11621,Good,High,Average,3,No,90,Bachelor’s Degree,Single,0,Entry,Small,Yes,No,No,Good,High,1
13122,25,Male,2,Education,4063,Good,Medium,Average,3,Yes,9,Bachelor’s Degree,Married,1,Mid,Medium,No,No,No,Excellent,Medium,1
28929,56,Female,31,Technology,13893,Poor,Low,Average,0,No,4,Bachelor’s Degree,Single,2,Senior,Medium,No,Yes,No,Good,Very High,1
15496,57,Female,33,Education,4825,Good,High,Average,0,No,14,High School,Married,0,Entry,Medium,No,No,No,Poor,Low,0
42127,40,Female,17,Media,7029,Fair,High,Average,0,No,41,Associate Degree,Married,0,Mid,Small,No,No,No,Poor,High,0
7876,52,Female,18,Education,4475,Good,High,Average,2,No,84,Bachelor’s Degree,Married,1,Mid,Large,Yes,No,No,Good,Low,1
32294,42,Male,17,Finance,11048,Good,Very High,Below Average,0,No,8,Master’s Degree,Single,1,Entry,Medium,No,No,No,Good,Low,1
10106,54,Female,30,Education,5098,Fair,High,Average,2,No,43,Master’s Degree,Married,1,Entry,Medium,No,No,No,Poor,Medium,0
17313,29,Male,9,Media,5462,Fair,Medium,Average,2,Yes,95,Master’s Degree,Married,2,Mid,Medium,Yes,No,No,Poor,Medium,1
20486,36,Male,1,Healthcare,8218,Fair,Medium,Average,0,No,61,Bachelor’s Degree,Single,1,Entry,Large,No,No,No,Good,Medium,0
8756,49,Male,20,Healthcare,8397,Fair,High,Average,0,No,58,Master’s Degree,Single,5,Mid,Medium,No,No,No,Good,Medium,0
40063,46,Male,28,Education,4020,Fair,Low,Below Average,0,No,33,Bachelor’s Degree,Single,3,Entry,Medium,No,No,No,Good,Medium,0
53254,58,Male,18,Healthcare,10287,Good,High,High,0,No,94,Bachelor’s Degree,Married,0,Senior,Small,No,No,No,Poor,Medium,1
65480,31,Female,4,Technology,8733,Good,High,High,0,No,76,Associate Degree,Married,1,Mid,Small,No,No,No,Good,Medium,1
27403,42,Female,21,Technology,8402,Good,Medium,Average,1,No,71,Bachelor’s Degree,Married,0,Senior,Small,Yes,No,No,Good,Low,1
61210,55,Female,11,Healthcare,7200,Fair,Very High,High,0,No,7,Bachelor’s Degree,Divorced,4,Entry,Large,No,Yes,No,Poor,Low,1
63961,42,Female,9,Media,5614,Excellent,Very High,Average,0,No,98,Associate Degree,Single,1,Mid,Large,No,No,No,Good,Medium,0
10244,45,Female,19,Technology,10044,Good,High,Below Average,0,No,32,High School,Married,0,Mid,Small,No,No,Yes,Good,High,1
18593,52,Female,3,Education,3377,Poor,Low,High,0,No,96,Associate Degree,Single,0,Mid,Large,No,No,No,Poor,Low,0
5693,33,Male,8,Education,5939,Good,High,High,0,No,59,Bachelor’s Degree,Single,2,Entry,Large,No,No,No,Good,Low,0
10086,57,Female,1,Finance,10554,Poor,Medium,High,2,No,87,PhD,Single,1,Mid,Medium,No,No,Yes,Poor,Low,1
43242,56,Male,36,Technology,11019,Good,Low,Average,2,No,89,Bachelor’s Degree,Single,3,Entry,Small,No,No,No,Fair,High,0
59485,53,Female,10,Healthcare,9466,Excellent,High,Average,0,No,48,High School,Married,2,Senior,Small,No,No,No,Fair,Low,1
17845,43,Male,13,Technology,8461,Good,Very High,Average,1,Yes,15,Associate Degree,Divorced,1,Mid,Medium,No,No,No,Good,Medium,1
8741,52,Male,2,Education,4791,Excellent,High,Average,1,No,2,PhD,Married,2,Entry,Medium,No,No,No,Excellent,Medium,1
66220,47,Male,8,Technology,6625,Good,High,Average,0,No,49,High School,Divorced,1,Mid,Medium,Yes,No,No,Good,Low,1
63019,49,Female,11,Healthcare,8324,Fair,Medium,Low,0,Yes,53,Associate Degree,Married,3,Mid,Medium,No,No,No,Poor,Medium,0
62264,45,Male,6,Healthcare,7764,Good,High,Average,0,Yes,64,Bachelor’s Degree,Married,1,Entry,Medium,No,No,No,Poor,Medium,1
32550,56,Female,35,Education,3421,Fair,High,Average,0,Yes,28,Master’s Degree,Married,2,Mid,Medium,No,No,No,Good,Medium,0
66118,48,Male,30,Finance,8353,Excellent,High,Average,0,No,37,High School,Married,2,Entry,Large,Yes,No,No,Fair,Medium,1
29202,54,Male,10,Technology,11732,Good,Very High,Average,1,Yes,72,Associate Degree,Married,1,Mid,Medium,No,No,No,Good,Medium,0
15624,54,Male,24,Finance,6998,Fair,Very High,Average,0,No,60,Bachelor’s Degree,Single,5,Mid,Medium,No,No,No,Fair,Medium,0
19865,33,Female,5,Healthcare,8997,Fair,Medium,Average,1,No,94,Associate Degree,Single,1,Entry,Small,No,No,Yes,Fair,Low,0
46050,32,Female,4,Media,6408,Fair,High,Average,2,Yes,9,Associate Degree,Married,1,Mid,Medium,No,No,No,Good,Medium,0
4605,53,Male,7,Healthcare,7792,Fair,High,High,0,Yes,3,High School,Married,1,Senior,Medium,No,No,No,Good,Low,0
69142,27,Female,7,Technology,10477,Good,High,High,0,No,64,Bachelor’s Degree,Single,2,Senior,Medium,No,No,No,Poor,Medium,0
10255,48,Male,21,Education,3588,Good,High,High,1,Yes,96,Master’s Degree,Married,1,Senior,Medium,No,No,No,Good,Low,1
18811,54,Male,34,Healthcare,6931,Good,High,Average,2,No,22,Associate Degree,Married,1,Mid,Medium,Yes,No,No,Fair,Low,1
20825,54,Male,21,Healthcare,7548,Fair,Very High,Average,1,No,17,Associate Degree,Single,3,Mid,Medium,No,No,No,Poor,Medium,0
27924,43,Male,3,Healthcare,7687,Excellent,Low,High,0,No,29,High School,Married,1,Entry,Medium,No,No,No,Poor,Low,1
72968,41,Male,13,Technology,9318,Good,Low,Average,0,Yes,16,High School,Single,1,Mid,Medium,No,No,No,Good,Medium,0
70801,37,Female,4,Finance,11076,Fair,Medium,Average,1,No,70,Master’s Degree,Single,1,Senior,Medium,No,No,No,Excellent,High,0
30564,52,Female,27,Technology,7658,Good,Medium,High,2,No,21,Bachelor’s Degree,Single,0,Senior,Medium,No,No,No,Fair,Low,0
50123,52,Male,24,Education,3206,Good,Low,Average,0,No,25,High School,Married,0,Mid,Large,No,Yes,No,Good,Medium,1
32563,50,Male,24,Media,5402,Good,High,High,0,No,65,High School,Married,3,Entry,Medium,No,No,No,Good,Low,0
5925,59,Female,10,Technology,11911,Excellent,Medium,Below Average,0,Yes,49,Bachelor’s Degree,Married,3,Entry,Medium,No,No,No,Good,Very High,1
18930,31,Male,1,Healthcare,10013,Fair,Medium,High,1,No,91,High School,Married,0,Mid,Large,No,No,No,Fair,Low,0
32349,35,Male,13,Education,4046,Good,Medium,High,1,No,55,Bachelor’s Degree,Married,0,Entry,Medium,No,No,No,Poor,High,1
30769,57,Male,18,Finance,8447,Good,Very High,Average,2,No,35,Bachelor’s Degree,Married,2,Mid,Small,No,No,No,Fair,Low,0
41936,28,Male,4,Technology,6912,Excellent,High,Average,4,No,60,Bachelor’s Degree,Single,1,Senior,Small,No,No,No,Fair,Low,1
60560,40,Male,9,Healthcare,7862,Fair,Medium,High,0,No,89,Master’s Degree,Married,3,Entry,Medium,No,No,No,Good,Medium,0
8668,30,Female,4,Education,4426,Good,High,Below Average,0,Yes,90,Master’s Degree,Married,0,Entry,Small,No,No,Yes,Good,Low,0
32259,47,Male,6,Technology,10043,Fair,High,Average,1,Yes,54,High School,Divorced,2,Entry,Small,Yes,No,Yes,Excellent,Medium,0
73178,44,Male,11,Technology,8225,Good,Low,High,0,No,27,Associate Degree,Married,0,Mid,Medium,No,No,No,Fair,Low,1
42485,56,Male,9,Technology,7536,Poor,High,High,1,No,77,Associate Degree,Married,3,Mid,Medium,No,No,No,Good,Medium,1
6791,59,Male,2,Technology,10908,Good,High,Average,1,No,53,High School,Married,2,Senior,Small,No,No,No,Excellent,Medium,1
41779,50,Male,9,Media,5807,Excellent,High,Average,0,Yes,52,Associate Degree,Divorced,0,Entry,Medium,Yes,No,No,Fair,Low,1
15821,52,Female,30,Healthcare,7621,Excellent,High,Low,2,No,59,Bachelor’s Degree,Married,3,Mid,Medium,No,No,No,Good,Very High,0
63528,40,Male,17,Finance,9270,Good,Low,Low,0,No,48,Master’s Degree,Single,0,Senior,Large,No,No,Yes,Fair,Medium,0
45627,29,Male,1,Technology,11203,Good,Medium,High,1,No,85,Bachelor’s Degree,Married,4,Mid,Medium,No,No,No,Poor,High,1
28488,45,Male,9,Healthcare,7933,Poor,High,Below Average,1,Yes,2,Bachelor’s Degree,Divorced,2,Mid,Small,No,No,No,Poor,Low,0
53431,46,Female,14,Healthcare,8232,Good,High,Average,2,No,49,Associate Degree,Married,0,Entry,Medium,No,No,No,Good,High,1
60122,30,Female,2,Technology,8501,Excellent,Very High,Average,0,Yes,61,High School,Single,4,Senior,Large,No,No,No,Good,High,1
51519,49,Male,19,Technology,7232,Poor,High,Average,2,No,57,Associate Degree,Married,0,Entry,Large,No,No,No,Good,Medium,0
64352,42,Male,14,Finance,6333,Good,Very High,High,0,No,28,Bachelor’s Degree,Single,3,Mid,Medium,No,No,No,Good,High,1
36142,35,Male,11,Finance,5711,Fair,High,High,0,No,91,High School,Divorced,1,Mid,Medium,Yes,No,No,Fair,Low,1
7455,39,Male,20,Education,4622,Good,High,Average,0,No,57,High School,Single,3,Senior,Medium,No,Yes,No,Fair,Medium,1
43942,54,Male,1,Healthcare,8243,Excellent,Very High,Below Average,0,No,66,Associate Degree,Single,1,Senior,Small,Yes,No,No,Good,Low,1
57884,55,Male,37,Finance,4300,Poor,Low,Average,2,No,10,Associate Degree,Divorced,5,Mid,Medium,No,No,No,Poor,Low,1
4606,54,Female,1,Technology,10405,Fair,Medium,Below Average,4,Yes,78,High School,Married,0,Entry,Small,No,No,No,Good,Very High,0
36854,59,Male,33,Finance,7775,Fair,High,Average,0,No,18,Bachelor’s Degree,Married,1,Mid,Small,No,No,No,Poor,Low,0
39249,33,Female,12,Media,5176,Fair,Very High,Average,0,No,12,Bachelor’s Degree,Married,0,Mid,Medium,Yes,No,No,Good,Medium,0
71787,52,Male,8,Media,5698,Fair,Medium,Below Average,2,Yes,74,Bachelor’s Degree,Married,2,Senior,Small,No,No,No,Good,Low,1
27240,43,Male,12,Media,5998,Poor,High,Average,1,No,21,Master’s Degree,Single,0,Entry,Large,No,No,Yes,Good,Low,0
45630,47,Male,3,Education,3493,Good,Medium,Average,2,No,43,Bachelor’s Degree,Single,1,Entry,Medium,No,No,No,Poor,Low,0
33310,46,Male,14,Technology,7709,Fair,Medium,Average,2,No,35,Associate Degree,Divorced,1,Entry,Large,No,No,No,Good,Low,1
66205,34,Male,11,Healthcare,7538,Excellent,High,Average,0,No,95,PhD,Married,1,Entry,Medium,No,No,No,Poor,High,0
64421,49,Male,10,Technology,9395,Fair,High,Average,0,No,86,Bachelor’s Degree,Married,1,Entry,Large,Yes,Yes,Yes,Fair,Low,1
